location,timestamp,pm25,pm10,no2,so2,co,o3,temperature,humidity,wind_speed,rainfall,pressure,aqi,day,month,hour,season,location_encoded,aqi_lag1,aqi_lag24,pm25_rolling7,target_24h,target_48h,target_72h,target_7d
Bhopal,2024-03-17 12:00:00,74.25,104.47,50.23,22.04,1.48,57.61,23.7,54.0,6.5,0.0,1018.6,162,17,3,12,2,1,294.0,399.0,124.49714285714286,258.0,251.0,164.0,99.0
Delhi,2024-03-17 13:00:00,124.34,176.52,49.04,21.5,2.13,44.38,30.8,61.8,4.2,0.0,1013.8,262,17,3,13,2,2,162.0,342.0,121.07000000000001,327.0,289.0,284.0,289.0
Bengaluru,2024-03-17 14:00:00,118.67,193.33,61.01,23.42,1.09,26.75,24.3,65.7,7.1,3.0,1013.5,266,17,3,14,2,5,262.0,246.0,119.54714285714286,331.0,192.0,412.0,267.0
Indore,2024-03-17 15:00:00,111.68,192.95,34.5,20.39,1.45,76.55,27.8,60.0,5.8,0.0,1000.2,248,17,3,15,2,3,266.0,182.0,112.91142857142857,120.0,298.0,461.0,194.0
Delhi,2024-03-17 16:00:00,114.86,175.81,20.1,20.0,1.77,39.1,28.2,44.5,9.1,0.0,1011.5,240,17,3,16,2,2,248.0,86.0,110.53714285714285,378.0,224.0,315.0,307.0
Pune,2024-03-17 17:00:00,44.73,68.87,50.51,28.38,0.74,29.92,24.5,51.2,4.7,0.0,1003.6,107,17,3,17,2,6,240.0,196.0,103.28428571428572,132.0,259.0,299.0,345.0
Indore,2024-03-17 18:00:00,98.05,160.66,52.5,30.61,2.95,57.77,27.4,69.7,7.8,0.0,996.0,220,17,3,18,2,3,107.0,241.0,98.08285714285714,330.0,316.0,111.0,135.0
Bengaluru,2024-03-17 19:00:00,123.71,186.77,71.83,9.45,1.41,31.43,24.4,39.7,4.9,0.0,1008.4,273,17,3,19,2,5,220.0,183.0,105.14857142857143,372.0,274.0,218.0,206.0
Bengaluru,2024-03-17 20:00:00,126.39,178.3,27.67,20.07,1.47,61.28,24.3,50.5,5.6,15.0,1003.7,259,17,3,20,2,5,273.0,259.0,105.44142857142857,178.0,231.0,187.0,194.0
Bhopal,2024-03-17 21:00:00,78.89,133.65,66.48,15.18,2.03,25.81,34.5,67.6,8.5,0.0,1009.9,187,17,3,21,2,1,259.0,278.0,99.75857142857141,228.0,253.0,212.0,181.0
Indore,2024-03-17 22:00:00,170.63,281.58,85.88,17.82,1.86,58.02,28.2,72.0,8.3,15.0,1013.8,383,17,3,22,2,3,187.0,225.0,108.17999999999999,170.0,252.0,250.0,324.0
Mumbai,2024-03-17 23:00:00,85.35,139.32,41.96,22.82,1.42,40.81,29.4,54.9,6.2,0.0,1015.1,191,17,3,23,2,4,383.0,225.0,103.96428571428571,247.0,242.0,222.0,250.0
Bhopal,2024-03-18 00:00:00,158.78,269.39,27.34,24.69,1.47,56.07,16.8,51.4,6.6,0.0,1011.3,344,18,3,0,2,1,191.0,274.0,120.25714285714285,245.0,260.0,107.0,254.0
Indore,2024-03-18 01:00:00,137.09,228.95,41.49,19.22,0.65,64.62,30.0,36.8,2.8,3.0,1004.3,301,18,3,1,2,3,344.0,286.0,125.83428571428571,316.0,388.0,310.0,99.0
Indore,2024-03-18 02:00:00,94.15,139.56,48.22,6.61,1.12,22.14,30.7,66.4,12.0,0.0,1011.3,204,18,3,2,2,3,301.0,174.0,121.61142857142856,369.0,306.0,174.0,323.0
Bengaluru,2024-03-18 03:00:00,191.01,294.35,57.02,13.24,1.66,55.86,24.2,79.1,9.7,3.0,1005.6,407,18,3,3,2,5,204.0,367.0,130.84285714285713,363.0,242.0,291.0,156.0
Pune,2024-03-18 04:00:00,72.25,104.8,38.54,26.28,1.62,18.28,41.6,98.0,9.6,15.0,1020.4,156,18,3,4,2,6,407.0,260.0,129.8942857142857,223.0,322.0,428.0,271.0
Bengaluru,2024-03-18 05:00:00,156.77,227.62,72.88,2.0,2.01,23.34,11.0,64.2,2.4,0.0,1011.1,336,18,3,5,2,5,156.0,271.0,127.91428571428571,237.0,227.0,181.0,293.0
Indore,2024-03-18 06:00:00,160.02,267.32,30.17,28.31,1.34,26.75,32.5,57.2,5.6,0.0,1005.2,345,18,3,6,2,3,336.0,317.0,138.58142857142857,117.0,377.0,39.0,364.0
Pune,2024-03-18 07:00:00,93.18,162.45,20.17,23.65,0.71,45.05,32.0,43.3,6.4,15.0,1005.7,205,18,3,7,2,6,345.0,276.0,129.21,193.0,288.0,244.0,154.0
Pune,2024-03-18 08:00:00,175.7,313.64,65.71,29.21,1.93,38.46,30.8,27.9,1.3,15.0,1012.0,398,18,3,8,2,6,205.0,335.0,134.72571428571428,358.0,263.0,360.0,48.0
Bengaluru,2024-03-18 09:00:00,110.0,181.64,11.61,18.61,2.12,35.66,28.2,60.8,10.3,0.0,1012.3,234,18,3,9,2,5,398.0,276.0,136.99,384.0,286.0,415.0,272.0
Indore,2024-03-18 10:00:00,131.55,193.85,44.73,5.57,1.85,40.05,30.9,95.6,12.2,0.0,1010.8,278,18,3,10,2,3,234.0,222.0,128.49571428571429,156.0,126.0,164.0,413.0
Indore,2024-03-18 11:00:00,130.41,188.09,97.88,23.01,1.32,46.28,33.1,78.3,14.1,0.0,1018.0,290,18,3,11,2,3,278.0,294.0,136.80428571428573,218.0,176.0,303.0,367.0
Pune,2024-03-18 12:00:00,114.63,197.75,47.81,28.92,1.92,47.36,21.9,75.9,4.2,3.0,1006.2,258,18,3,12,2,6,290.0,162.0,130.78428571428572,251.0,164.0,224.0,285.0
Bhopal,2024-03-18 13:00:00,152.43,248.69,30.07,26.47,3.11,53.32,29.1,61.9,7.9,15.0,1018.0,327,18,3,13,2,1,258.0,262.0,129.70000000000002,289.0,284.0,253.0,220.0
Bhopal,2024-03-18 14:00:00,151.74,249.96,47.08,15.36,1.46,63.48,25.7,63.8,11.7,0.0,1011.4,331,18,3,14,2,1,327.0,266.0,138.06571428571428,192.0,412.0,484.0,339.0
Mumbai,2024-03-18 15:00:00,50.06,85.73,47.19,20.61,0.74,37.7,19.3,19.2,6.7,3.0,1017.2,120,18,3,15,2,4,331.0,248.0,120.11714285714285,298.0,461.0,141.0,172.0
Bhopal,2024-03-18 16:00:00,172.17,289.48,50.57,16.27,1.11,30.7,32.0,70.2,5.7,0.0,1008.2,378,18,3,16,2,1,120.0,240.0,128.99857142857144,224.0,315.0,270.0,316.0
Delhi,2024-03-18 17:00:00,53.5,92.76,58.6,14.27,1.71,46.59,23.0,48.7,1.5,0.0,1016.7,132,18,3,17,2,2,378.0,107.0,117.84857142857143,259.0,299.0,298.0,308.0
Delhi,2024-03-18 18:00:00,161.3,229.45,31.37,26.69,0.6,21.98,16.5,46.8,11.1,0.0,1007.2,330,18,3,18,2,2,132.0,220.0,122.26142857142858,316.0,111.0,362.0,364.0
Bengaluru,2024-03-18 19:00:00,165.07,280.45,75.0,11.62,1.48,28.5,23.2,52.8,7.4,0.0,1021.9,372,18,3,19,2,5,330.0,273.0,129.46714285714285,274.0,218.0,274.0,494.0
Pune,2024-03-18 20:00:00,76.36,132.89,51.92,13.74,1.59,51.99,21.4,52.3,5.2,0.0,1011.5,178,18,3,20,2,6,372.0,259.0,118.6,231.0,187.0,298.0,295.0
Delhi,2024-03-18 21:00:00,103.57,156.85,59.63,12.27,2.17,36.26,34.2,46.5,8.4,0.0,1009.4,228,18,3,21,2,2,178.0,187.0,111.71857142857142,253.0,212.0,227.0,226.0
Bhopal,2024-03-18 22:00:00,75.77,125.49,37.95,9.57,2.06,21.09,28.1,58.2,8.0,0.0,1005.0,170,18,3,22,2,1,228.0,383.0,115.39142857142858,252.0,250.0,282.0,258.0
Pune,2024-03-18 23:00:00,111.4,169.96,68.58,21.02,1.83,17.14,36.7,49.1,8.0,0.0,1013.0,247,18,3,23,2,6,170.0,191.0,106.71,242.0,222.0,245.0,112.0
Mumbai,2024-03-19 00:00:00,107.68,192.01,43.89,28.13,0.32,38.68,22.3,59.6,6.8,3.0,1011.1,245,19,3,0,2,4,247.0,344.0,114.45000000000002,260.0,107.0,314.0,195.0
Indore,2024-03-19 01:00:00,151.19,213.68,52.44,18.71,1.86,53.99,33.1,34.2,12.7,3.0,1004.0,316,19,3,1,2,3,245.0,301.0,113.00571428571428,388.0,310.0,237.0,228.0
Mumbai,2024-03-19 02:00:00,172.41,281.36,33.07,9.46,1.75,53.8,46.0,54.6,7.1,3.0,1007.6,369,19,3,2,2,4,316.0,204.0,114.05428571428573,306.0,174.0,304.0,224.0
Bhopal,2024-03-19 03:00:00,175.83,257.87,32.05,25.88,1.53,39.55,29.5,40.5,12.7,0.0,1000.3,363,19,3,3,2,1,369.0,407.0,128.2642857142857,242.0,291.0,261.0,273.0
Bhopal,2024-03-19 04:00:00,97.51,164.3,59.01,31.8,0.53,66.12,33.0,47.7,9.3,0.0,1005.2,223,19,3,4,2,1,363.0,156.0,127.39857142857143,322.0,428.0,349.0,181.0
Bhopal,2024-03-19 05:00:00,111.63,164.14,40.9,15.48,1.01,36.53,31.9,60.3,8.6,0.0,1011.3,237,19,3,5,2,1,223.0,336.0,132.52142857142857,227.0,181.0,256.0,368.0
Bengaluru,2024-03-19 06:00:00,52.66,78.69,34.34,16.65,0.82,36.06,17.0,32.3,7.1,0.0,1014.1,117,19,3,6,2,5,237.0,345.0,124.13000000000001,377.0,39.0,107.0,264.0
Delhi,2024-03-19 07:00:00,87.77,140.23,37.71,23.61,0.39,5.0,31.1,44.8,10.6,0.0,1010.1,193,19,3,7,2,2,117.0,205.0,121.28571428571429,288.0,244.0,383.0,263.0
Bhopal,2024-03-19 08:00:00,158.59,280.07,59.18,31.35,1.4,31.74,29.1,67.1,7.9,0.0,1014.8,358,19,3,8,2,1,193.0,398.0,122.34285714285716,263.0,360.0,190.0,228.0
Indore,2024-03-19 09:00:00,184.62,274.11,37.94,16.36,1.0,49.93,25.2,35.4,4.5,15.0,1006.2,384,19,3,9,2,3,358.0,234.0,124.08714285714284,286.0,415.0,213.0,288.0
Delhi,2024-03-19 10:00:00,70.63,102.95,46.12,10.67,2.71,59.9,20.8,86.4,4.4,0.0,1014.7,156,19,3,10,2,2,384.0,278.0,109.05857142857144,126.0,164.0,217.0,352.0
Delhi,2024-03-19 11:00:00,96.3,164.06,48.24,24.42,1.32,26.38,31.9,77.3,8.9,0.0,1011.5,218,19,3,11,2,2,156.0,290.0,108.88571428571429,176.0,303.0,366.0,188.0
Bengaluru,2024-03-19 12:00:00,118.94,190.34,17.32,25.59,2.05,44.47,20.2,50.1,4.6,3.0,1010.8,251,19,3,12,2,5,218.0,258.0,109.92999999999999,164.0,224.0,89.0,210.0
Mumbai,2024-03-19 13:00:00,131.21,231.54,24.46,20.04,0.62,52.66,41.9,45.4,7.3,0.0,1012.0,289,19,3,13,2,4,251.0,327.0,121.15142857142857,284.0,253.0,500.0,238.0
Pune,2024-03-19 14:00:00,87.62,127.8,53.38,16.09,1.13,38.16,27.8,61.2,10.9,3.0,1008.4,192,19,3,14,2,6,289.0,331.0,121.13,412.0,484.0,356.0,147.0
Delhi,2024-03-19 15:00:00,136.96,227.13,36.21,26.96,1.45,6.03,18.4,34.8,8.5,0.0,1002.8,298,19,3,15,2,2,192.0,120.0,118.03999999999999,461.0,141.0,293.0,186.0
Delhi,2024-03-19 16:00:00,101.05,150.88,64.91,23.7,0.95,41.46,23.4,26.0,5.2,0.0,1005.7,224,19,3,16,2,2,298.0,378.0,106.10142857142857,315.0,270.0,270.0,213.0
Bhopal,2024-03-19 17:00:00,119.42,174.68,63.47,14.62,1.19,48.66,25.1,50.7,12.0,3.0,1003.5,259,19,3,17,2,1,224.0,132.0,113.07142857142857,299.0,298.0,282.0,338.0
Indore,2024-03-19 18:00:00,141.85,237.37,59.51,20.34,1.29,24.74,43.9,55.9,9.3,0.0,1010.6,316,19,3,18,2,3,259.0,330.0,119.57857142857142,111.0,362.0,321.0,278.0
Bhopal,2024-03-19 19:00:00,120.26,196.92,77.12,10.54,1.28,34.44,20.8,59.5,10.8,0.0,1016.1,274,19,3,19,2,1,316.0,372.0,119.76714285714286,218.0,274.0,324.0,284.0
Indore,2024-03-19 20:00:00,102.54,174.52,46.67,24.8,2.33,21.82,26.2,48.2,0.5,3.0,1020.9,231,19,3,20,2,3,274.0,178.0,115.67142857142858,187.0,298.0,296.0,311.0
Delhi,2024-03-19 21:00:00,115.62,176.17,58.38,18.16,1.59,5.0,23.2,78.4,8.6,0.0,1009.2,253,19,3,21,2,2,231.0,228.0,119.67142857142858,212.0,227.0,258.0,252.0
Indore,2024-03-19 22:00:00,116.47,183.92,38.65,16.95,1.64,52.38,30.5,34.1,10.2,0.0,1011.0,252,19,3,22,2,3,253.0,170.0,116.74428571428572,250.0,282.0,256.0,299.0
Bhopal,2024-03-19 23:00:00,105.2,164.34,87.24,19.77,1.67,37.95,23.3,39.8,12.9,3.0,1023.3,242,19,3,23,2,1,252.0,247.0,117.33714285714287,222.0,245.0,262.0,247.0
Bhopal,2024-03-20 00:00:00,109.65,196.67,79.74,20.28,1.71,60.37,19.0,65.8,2.8,0.0,1009.6,260,20,3,0,2,1,242.0,245.0,115.94142857142857,107.0,314.0,261.0,291.0
Mumbai,2024-03-20 01:00:00,183.95,279.03,48.19,26.26,1.36,50.0,25.6,39.4,11.4,0.0,1008.2,388,20,3,1,2,4,260.0,316.0,121.9557142857143,310.0,237.0,370.0,202.0
Bengaluru,2024-03-20 02:00:00,142.44,216.21,54.19,24.14,1.24,33.04,24.9,38.8,12.8,3.0,1011.2,306,20,3,2,2,5,388.0,369.0,125.12428571428573,174.0,304.0,307.0,62.0
Mumbai,2024-03-20 03:00:00,108.18,166.8,69.75,18.91,1.48,36.84,22.9,60.0,1.0,0.0,1009.5,242,20,3,3,2,4,306.0,363.0,125.92999999999999,291.0,261.0,47.0,247.0
Delhi,2024-03-20 04:00:00,147.88,240.43,45.65,25.35,1.98,45.93,23.2,41.1,9.0,0.0,1007.9,322,20,3,4,2,2,242.0,223.0,130.53857142857143,428.0,349.0,305.0,374.0
Indore,2024-03-20 05:00:00,106.65,160.07,37.49,22.81,1.96,51.54,35.3,55.9,9.5,0.0,1003.6,227,20,3,5,2,3,322.0,237.0,129.13571428571427,181.0,256.0,268.0,328.0
Bhopal,2024-03-20 06:00:00,166.92,294.81,61.98,17.01,1.28,42.52,24.8,46.8,6.5,0.0,1021.6,377,20,3,6,2,1,227.0,117.0,137.95285714285714,39.0,107.0,264.0,344.0
Bhopal,2024-03-20 07:00:00,134.79,203.02,49.26,19.13,1.78,53.48,19.1,44.2,5.9,15.0,1015.3,288,20,3,7,2,1,377.0,193.0,141.54428571428573,244.0,383.0,230.0,377.0
Bhopal,2024-03-20 08:00:00,115.71,203.45,50.93,18.96,1.3,33.85,23.8,24.4,9.6,0.0,1021.7,263,20,3,8,2,1,288.0,358.0,131.79571428571427,360.0,190.0,363.0,265.0
Pune,2024-03-20 09:00:00,137.91,198.78,34.65,23.54,1.42,24.04,27.4,60.2,5.5,15.0,1017.7,286,20,3,9,2,6,263.0,384.0,131.14857142857142,415.0,213.0,336.0,273.0
Bhopal,2024-03-20 10:00:00,57.16,95.04,20.52,17.43,1.16,37.09,17.6,38.0,6.8,0.0,1012.1,126,20,3,10,2,1,286.0,156.0,123.86,164.0,217.0,205.0,211.0
Pune,2024-03-20 11:00:00,74.93,132.08,51.78,17.27,1.31,40.87,38.4,55.3,10.1,0.0,1002.0,176,20,3,11,2,6,126.0,218.0,113.43857142857142,303.0,366.0,290.0,243.0
Delhi,2024-03-20 12:00:00,72.24,106.02,62.48,33.78,2.07,21.18,33.1,49.8,13.1,3.0,1006.5,164,20,3,12,2,2,176.0,251.0,108.52285714285713,224.0,89.0,182.0,321.0
Bengaluru,2024-03-20 13:00:00,125.72,224.7,44.39,26.58,1.45,19.29,37.0,54.7,9.2,0.0,1009.9,284,20,3,13,2,5,164.0,289.0,102.63714285714286,253.0,500.0,139.0,376.0
Mumbai,2024-03-20 14:00:00,189.3,299.31,70.98,14.68,1.47,44.26,29.7,55.6,7.9,0.0,1006.2,412,20,3,14,2,4,284.0,192.0,110.42428571428572,484.0,356.0,199.0,246.0
Pune,2024-03-20 15:00:00,209.25,372.11,36.74,24.0,0.68,32.31,12.3,61.1,5.8,15.0,1001.1,461,20,3,15,2,6,412.0,298.0,123.78714285714285,141.0,293.0,339.0,232.0
Mumbai,2024-03-20 16:00:00,145.52,243.13,31.12,20.83,1.25,35.68,37.7,46.4,4.3,15.0,1006.7,315,20,3,16,2,4,461.0,224.0,124.87428571428572,270.0,270.0,331.0,251.0
Pune,2024-03-20 17:00:00,140.03,212.94,46.92,22.74,1.28,32.96,21.0,77.9,11.1,0.0,1010.8,299,20,3,17,2,6,315.0,259.0,136.71285714285713,298.0,282.0,320.0,333.0
Bhopal,2024-03-20 18:00:00,47.96,70.75,46.68,20.96,0.99,59.29,21.5,28.4,7.0,15.0,1021.5,111,20,3,18,2,1,299.0,316.0,132.86,362.0,321.0,332.0,147.0
Bhopal,2024-03-20 19:00:00,98.29,149.55,60.32,28.33,1.41,55.66,28.1,54.4,11.2,0.0,1008.0,218,20,3,19,2,1,111.0,274.0,136.58142857142857,274.0,324.0,299.0,70.0
Indore,2024-03-20 20:00:00,88.49,127.18,35.6,22.42,1.19,20.68,36.6,71.4,6.4,3.0,1015.9,187,20,3,20,2,3,218.0,231.0,131.26285714285714,298.0,296.0,203.0,224.0
Bhopal,2024-03-20 21:00:00,95.17,138.71,69.89,19.57,1.44,30.54,34.4,65.6,5.4,3.0,1006.1,212,20,3,21,2,1,187.0,253.0,117.81571428571428,227.0,258.0,308.0,166.0
Mumbai,2024-03-20 22:00:00,113.27,163.33,79.47,27.3,1.46,49.9,33.3,42.4,8.8,3.0,1010.7,250,20,3,22,2,4,212.0,252.0,104.10428571428572,282.0,256.0,348.0,224.0
Indore,2024-03-20 23:00:00,101.12,158.67,47.37,21.63,0.92,46.43,24.8,45.1,7.3,0.0,1011.8,222,20,3,23,2,3,250.0,242.0,97.76142857142857,245.0,262.0,341.0,252.0
Indore,2024-03-21 00:00:00,40.83,70.15,68.0,20.85,1.2,37.42,24.7,41.9,3.6,0.0,1021.6,107,21,3,0,2,3,222.0,260.0,83.59,314.0,261.0,363.0,224.0
Bhopal,2024-03-21 01:00:00,149.92,218.36,31.1,22.2,1.44,22.07,29.4,67.6,13.3,15.0,996.0,310,21,3,1,2,1,107.0,388.0,98.15571428571427,237.0,370.0,328.0,391.0
Indore,2024-03-21 02:00:00,77.09,111.94,65.2,19.34,1.99,28.44,26.1,46.2,5.5,0.0,1007.1,174,21,3,2,2,3,310.0,306.0,95.12714285714286,304.0,307.0,277.0,285.0
Bengaluru,2024-03-21 03:00:00,129.57,214.75,64.76,20.06,1.53,30.77,33.2,62.1,10.5,0.0,1013.5,291,21,3,3,2,5,174.0,242.0,100.99571428571429,261.0,47.0,375.0,275.0
Bhopal,2024-03-21 04:00:00,202.96,300.16,61.81,15.89,1.07,41.88,32.8,62.2,10.2,3.0,1014.5,428,21,3,4,2,1,291.0,322.0,116.39428571428572,349.0,305.0,267.0,309.0
Bengaluru,2024-03-21 05:00:00,83.22,119.76,47.75,14.74,1.6,61.85,31.1,95.9,3.5,0.0,1004.9,181,21,3,5,2,5,428.0,227.0,112.10142857142857,256.0,268.0,188.0,169.0
Bhopal,2024-03-21 06:00:00,18.79,27.56,5.0,13.01,2.25,28.38,9.3,63.0,4.3,0.0,1011.8,39,21,3,6,2,1,181.0,377.0,100.34,107.0,264.0,250.0,358.0
Pune,2024-03-21 07:00:00,108.56,192.1,37.73,10.26,1.86,23.64,27.9,45.0,6.5,15.0,1012.1,244,21,3,7,2,6,39.0,288.0,110.01571428571428,383.0,230.0,192.0,247.0
Bengaluru,2024-03-21 08:00:00,164.04,283.55,37.99,13.84,1.67,36.48,26.2,34.6,4.7,0.0,1020.8,360,21,3,8,2,5,244.0,263.0,112.03285714285714,190.0,363.0,208.0,327.0
Bhopal,2024-03-21 09:00:00,198.33,305.76,32.35,18.78,1.76,52.44,28.2,53.6,13.0,15.0,1013.3,415,21,3,9,2,1,360.0,286.0,129.35285714285715,213.0,336.0,261.0,174.0
Mumbai,2024-03-21 10:00:00,70.82,117.72,49.96,20.72,2.12,17.74,21.7,56.1,6.9,15.0,1011.1,164,21,3,10,2,4,415.0,126.0,120.96000000000001,217.0,205.0,204.0,130.0
Pune,2024-03-21 11:00:00,139.87,225.87,41.3,18.1,1.94,58.35,17.7,22.6,10.3,0.0,1007.8,303,21,3,11,2,6,164.0,176.0,111.94714285714285,366.0,290.0,227.0,326.0
Pune,2024-03-21 12:00:00,101.39,169.4,34.81,3.51,1.68,35.59,30.2,46.6,9.1,0.0,1015.6,224,21,3,12,2,6,303.0,164.0,114.54285714285713,89.0,182.0,99.0,295.0
Pune,2024-03-21 13:00:00,115.76,193.68,31.06,31.02,1.93,27.72,24.5,62.8,8.3,3.0,1010.5,253,21,3,13,2,6,224.0,284.0,128.3957142857143,500.0,139.0,289.0,182.0
Bhopal,2024-03-21 14:00:00,225.77,372.86,36.55,27.61,0.86,15.6,31.0,49.5,7.6,15.0,1008.6,484,21,3,14,2,1,253.0,412.0,145.14000000000001,356.0,199.0,267.0,183.0
Mumbai,2024-03-21 15:00:00,59.88,90.21,65.94,23.12,0.65,47.89,22.3,73.5,11.5,0.0,1006.1,141,21,3,15,2,4,484.0,461.0,130.26000000000002,293.0,339.0,194.0,358.0
Delhi,2024-03-21 16:00:00,130.15,184.24,37.42,33.35,1.48,35.6,36.9,33.1,4.9,3.0,1010.2,270,21,3,16,2,2,141.0,315.0,120.52,270.0,331.0,307.0,162.0
Pune,2024-03-21 17:00:00,138.71,219.47,39.76,13.16,1.43,40.39,34.0,68.8,13.0,0.0,1016.2,298,21,3,17,2,6,270.0,299.0,130.21857142857144,282.0,320.0,345.0,411.0
Delhi,2024-03-21 18:00:00,163.43,287.05,40.69,33.21,1.13,25.39,29.1,72.6,3.4,0.0,1008.9,362,21,3,18,2,2,298.0,111.0,133.58428571428573,321.0,332.0,135.0,189.0
Bhopal,2024-03-21 19:00:00,123.92,201.72,53.42,13.24,1.81,33.53,25.5,73.3,10.0,0.0,1012.2,274,21,3,19,2,1,362.0,218.0,136.80285714285716,324.0,299.0,206.0,305.0
Pune,2024-03-21 20:00:00,132.32,229.31,55.3,21.67,0.47,31.19,33.0,32.9,3.0,0.0,1008.7,298,21,3,20,2,6,274.0,187.0,139.16857142857143,296.0,203.0,194.0,228.0
Mumbai,2024-03-21 21:00:00,104.33,187.45,5.0,11.08,1.13,36.59,29.7,63.0,6.5,15.0,1013.0,227,21,3,21,2,4,298.0,212.0,121.82000000000001,258.0,308.0,181.0,330.0
Mumbai,2024-03-21 22:00:00,130.77,191.63,64.35,20.1,1.16,28.63,28.7,47.3,7.8,0.0,1012.5,282,21,3,22,2,4,227.0,250.0,131.94714285714286,256.0,348.0,324.0,221.0
Pune,2024-03-21 23:00:00,106.27,178.19,70.98,22.7,0.58,16.52,34.3,35.5,5.9,0.0,1007.3,245,21,3,23,2,6,282.0,222.0,128.53571428571428,262.0,341.0,250.0,256.0
Indore,2024-03-22 00:00:00,144.86,241.88,31.2,18.92,2.15,76.2,37.0,51.4,6.9,15.0,1017.0,314,22,3,0,2,3,245.0,107.0,129.4142857142857,261.0,363.0,254.0,256.0
Indore,2024-03-22 01:00:00,105.22,188.54,32.44,25.0,0.72,18.91,18.2,43.5,3.1,15.0,1003.3,237,22,3,1,2,3,314.0,310.0,121.09857142857143,370.0,328.0,99.0,175.0
Pune,2024-03-22 02:00:00,135.08,242.37,40.8,20.69,1.11,40.54,19.6,72.7,4.3,3.0,1018.8,304,22,3,2,2,6,237.0,174.0,122.69285714285714,307.0,277.0,323.0,346.0
Bengaluru,2024-03-22 03:00:00,118.83,199.0,35.9,16.34,1.85,13.19,21.5,66.2,9.1,0.0,1014.0,261,22,3,3,2,5,304.0,291.0,120.76571428571428,47.0,375.0,156.0,222.0
Indore,2024-03-22 04:00:00,165.04,247.14,51.58,16.03,1.72,10.04,16.5,39.6,7.6,3.0,1015.5,349,22,3,4,2,3,261.0,428.0,129.4385714285714,305.0,267.0,271.0,239.0
Bhopal,2024-03-22 05:00:00,117.94,202.8,16.86,25.68,0.85,39.37,26.6,46.4,5.3,0.0,1002.1,256,22,3,5,2,1,349.0,181.0,127.60571428571428,268.0,188.0,293.0,183.0
Indore,2024-03-22 06:00:00,49.08,70.81,30.11,15.42,1.74,40.44,31.2,51.9,11.7,0.0,1011.7,107,22,3,6,2,3,256.0,39.0,119.4357142857143,264.0,250.0,364.0,47.0
Indore,2024-03-22 07:00:00,170.48,291.9,72.63,26.41,1.54,55.66,26.9,56.8,3.6,0.0,1021.2,383,22,3,7,2,3,107.0,244.0,123.0957142857143,230.0,192.0,154.0,255.0
Bhopal,2024-03-22 08:00:00,83.77,147.78,33.15,28.56,2.57,43.59,23.3,74.1,6.3,0.0,1011.1,190,22,3,8,2,1,383.0,360.0,120.03142857142858,363.0,208.0,48.0,448.0
Bhopal,2024-03-22 09:00:00,93.85,145.76,67.89,8.32,1.6,35.9,34.9,69.1,5.9,0.0,1012.8,213,22,3,9,2,1,190.0,415.0,114.14142857142858,336.0,261.0,272.0,329.0
Bengaluru,2024-03-22 10:00:00,96.17,158.9,53.69,27.93,1.33,24.71,28.0,58.8,9.5,3.0,1005.1,217,22,3,10,2,5,213.0,164.0,110.90428571428572,205.0,204.0,413.0,262.0
Mumbai,2024-03-22 11:00:00,174.98,275.07,19.05,34.42,0.97,58.99,29.4,53.8,7.7,0.0,1003.4,366,22,3,11,2,4,217.0,303.0,112.32428571428571,290.0,227.0,367.0,248.0
Indore,2024-03-22 12:00:00,34.57,54.46,58.17,21.76,1.03,51.0,35.1,29.6,7.2,0.0,1013.4,89,22,3,12,2,3,366.0,224.0,100.41428571428571,182.0,99.0,285.0,272.0
Pune,2024-03-22 13:00:00,245.51,374.19,46.12,24.19,0.99,20.55,26.1,78.7,1.6,3.0,1007.9,500,22,3,13,2,6,89.0,253.0,128.47571428571428,139.0,289.0,220.0,316.0
Pune,2024-03-22 14:00:00,162.24,276.6,40.71,27.26,2.09,38.53,41.4,50.8,10.3,0.0,1008.7,356,22,3,14,2,6,500.0,484.0,127.29857142857142,199.0,267.0,339.0,165.0
Delhi,2024-03-22 15:00:00,128.93,228.78,51.92,18.07,1.41,40.02,23.9,82.9,6.8,0.0,1012.4,293,22,3,15,2,2,356.0,141.0,133.75,339.0,194.0,172.0,363.0
Mumbai,2024-03-22 16:00:00,117.8,209.26,55.59,21.28,1.68,33.16,41.0,61.1,7.9,0.0,1016.1,270,22,3,16,2,4,293.0,270.0,137.17142857142858,331.0,307.0,316.0,308.0
Bhopal,2024-03-22 17:00:00,131.42,193.18,59.32,10.8,2.16,48.81,20.2,90.4,5.1,3.0,1015.2,282,22,3,17,2,1,270.0,298.0,142.20714285714286,320.0,345.0,308.0,318.0
Pune,2024-03-22 18:00:00,140.84,246.46,66.85,20.97,0.22,49.64,30.6,67.7,4.6,0.0,1012.6,321,22,3,18,2,6,282.0,362.0,137.33,332.0,135.0,364.0,288.0
Indore,2024-03-22 19:00:00,145.81,247.14,54.53,23.49,2.04,35.33,22.5,35.1,12.3,3.0,1017.3,324,22,3,19,2,3,321.0,274.0,153.22142857142856,299.0,206.0,494.0,273.0
Bengaluru,2024-03-22 20:00:00,142.22,213.5,25.99,23.61,1.43,34.07,34.8,48.2,1.8,0.0,1018.3,296,22,3,20,2,5,324.0,298.0,138.46571428571428,203.0,194.0,295.0,313.0
